,Coach Name,Year,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Avg 2Y Win Pct,Coach Tenure Class
0,Aaron Kromer,2012,45,0,9,0,0,9,0,0,0,,,,,,,,,,0.75,0.3548387096774193,0.9032258064516129,0.935483870967742,0.8333333333333334,1.0,0.5,0.3333333333333333,0
1,Abe Gibron,1972,47,0,0,0,0,12,0,0,0,,,,,,,,,,0.42857142857142855,0.36,0.25999999999999995,0.06,0.16666666666666669,0.0,0.0,0.26785714285714285,1
2,Adam Gase,2016,38,0,0,0,0,5,3,0,0,0.7526881720430109,0.7526881720430106,0.6451612903225806,,,,,,,0.4375,0.5161290322580645,0.3387096774193548,0.3870967741935484,0.16666666666666669,0.0,0.0,0.5,1
3,Adam Gase,2019,41,1,0,0,0,5,3,3,0,0.7526881720430109,0.7526881720430106,0.6451612903225806,,,,0.12903225806451615,0.13978494623655915,0.4623655913978495,0.28125,0.2258064516129032,0.14516129032258068,0.11290322580645162,0.0,0.0,0.0,0.28125,-1
4,Adam Walsh,1945,44,0,8,0,12,0,0,0,0,,,,,,,,,,0.4,0.6,0.4,0.4,0.25,0.0,0.0,0.7454545454545455,0
5,Al Cornsweet,1931,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.2,0
6,Al Davis,1963,34,0,7,0,0,0,0,0,0,,,,,,,,,,0.10714285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1
7,Al Groh,2000,56,0,10,3,7,7,5,0,0,,,,0.4303959131545339,0.5077905491698596,0.46513409961685825,,,,0.625,0.8114942528735632,0.6643678160919539,0.4977011494252873,0.625,0.5,0.5,0.5625,0
8,Al Jolley,1929,30,0,0,0,0,0,0,0,0,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,,,0.16666666666666666,0
9,Al Jolley,1933,34,1,0,0,0,0,0,1,0,,,,,,,1.0,0.18181818181818177,1.0,,,,,,,,0.0,0
10,Al Nesser,1926,34,0,0,0,0,0,0,0,0,,,,,,,,,,0.4375,1.0,0.43343653250773995,1.0,0.568111455108359,,,0.25,0
11,Al Pierotti,1920,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5,0
12,Al Saunders,1986,39,0,4,7,0,3,0,0,0,,,,,,,,,,0.46875,0.35185185185185186,0.5185185185185186,0.7222222222222223,0.125,0.0,0.0,0.45416666666666666,1
13,Aldo Donelli,1941,34,0,6,0,3,0,0,0,0,,,,,,,,,,0.20454545454545453,0.0,0.1111111111111111,0.05555555555555558,0.25,0.0,0.0,0.0,0
14,Aldo Donelli,1944,37,1,6,0,4,1,0,1,1,,,,,,,0.11111111111111116,0.0,0.0,0.45454545454545453,0.4444444444444444,0.4444444444444444,0.0,0.5,0.0,0.0,0.4,0
15,Alex Webster,1969,38,0,0,0,0,2,0,0,0,,,,,,,,,,0.5,0.7333333333333334,0.4666666666666667,0.6333333333333333,0.6666666666666667,0.0,0.0,0.5357142857142857,2
16,Alfred McGall,1930,49,0,0,0,10,0,0,0,0,,,,,,,,,,0.4166666666666667,1.0,0.36363636363636365,1.0,0.36363636363636365,,,0.0,0
17,Algy Clark,1934,30,0,0,0,0,0,0,0,0,,,,,,,,,,0.35,0.7777777777777778,0.2222222222222222,0.0,0.25,,,0.0,0
18,Allie Sherman,1961,38,0,0,0,0,4,2,0,0,0.6590909090909091,0.7462121212121211,0.3143939393939394,,,,,,,0.7083333333333334,0.4015151515151515,0.7045454545454546,0.9166666666666667,0.8,0.5,0.0,0.8035714285714286,3
19,Andy Reid,1999,41,0,6,3,0,7,0,0,0,,,,,,,,,,0.296875,0.1724137931034483,0.15517241379310343,0.4482758620689655,0.25,0.0,0.0,0.5,3
20,Andy Reid,2013,55,1,6,3,0,7,0,14,0,,,,,,,0.6570660522273425,0.6796466973886329,0.5925499231950843,0.28125,0.24193548387096775,0.04838709677419356,0.25806451612903225,0.0,0.0,0.0,0.625,3
21,Andy Salata,1930,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.4166666666666667,1.0,0.36363636363636365,1.0,0.36363636363636365,,,0.16666666666666666,0
22,Anthony Lynn,2017,49,0,0,0,0,13,1,0,0,0.5161290322580645,0.7096774193548387,0.935483870967742,,,,,,,0.28125,0.3064516129032258,0.24193548387096775,0.6129032258064516,0.0,0.0,0.0,0.65625,1
23,Archie Golembeski,1925,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5416666666666666,0
24,Arnie Horween,1923,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.6136363636363636,1.0,0.5735294117647058,1.0,0.7661764705882352,0.0,0.0,0.6083333333333334,0
25,Art Lewis,1938,27,0,0,0,0,0,0,0,0,,,,,,,,,,0.09090909090909091,0.11111111111111116,0.0,0.11111111111111116,0.0,0.0,0.0,0.5,0
26,Art Shell,1989,43,0,0,0,0,6,0,0,0,,,,,,,,,,0.38541666666666663,0.5185185185185185,0.5,0.5925925925925926,0.375,0.0,0.0,0.6666666666666667,2
27,Art Shell,2006,60,1,0,0,0,12,0,6,1,,,,,,,0.4753086419753087,0.5123456790123456,0.36419753086419754,0.28125,0.2741935483870968,0.11290322580645162,0.1774193548387097,0.0,0.0,0.0,0.125,0
28,Austin Higgins,1921,24,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0
29,Babe Ruetz,1922,29,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5454545454545454,1
30,Barry Switzer,1994,57,0,5,7,16,0,0,0,0,,,,,,,,,,0.78125,0.7592592592592593,0.962962962962963,0.9814814814814815,1.0,1.0,3.0,0.75,1
31,Bart Starr,1975,41,0,0,0,0,1,0,0,0,,,,,,,,,,0.42857142857142855,0.54,0.44,0.36,0.33333333333333337,0.0,0.0,0.3214285714285714,3
32,Ben McAdoo,2016,39,0,2,0,0,10,2,0,0,0.7419354838709677,0.7258064516129032,0.41935483870967744,,,,,,,0.375,0.6451612903225806,0.46774193548387094,0.24193548387096775,0.33333333333333337,0.0,0.0,0.4270833333333333,0
33,Benny Friedman,1930,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.6423076923076924,1.0,0.7222222222222222,1.0,0.6767676767676767,0.0,0.0,1.0,0
34,Benny Friedman,1932,27,1,1,0,0,0,0,1,1,,,,,,,1.0,1.0,1.0,0.3839285714285714,1.0,0.4555555555555556,1.0,0.40555555555555556,,,0.25,0
35,Bert Bell,1936,41,0,0,0,0,0,0,0,0,,,,,,,,,,0.2727272727272727,0.5625,0.4,0.475,0.25,0.0,0.0,0.1553030303030303,2
36,Bert Bell,1941,46,1,0,0,0,0,0,5,0,,,,,,,0.11666666666666667,0.22222222222222224,0.2888888888888889,0.20454545454545453,0.0,0.1111111111111111,0.05555555555555558,0.25,0.0,0.0,0.0,0
37,Bill Arnsparger,1974,48,0,14,0,0,6,8,0,0,,,,0.7999999999999999,0.94,0.52,,,,0.375,0.54,0.48000000000000004,0.5,0.25,0.0,0.0,0.25,0
38,Bill Arnsparger,1976,50,1,14,0,0,6,8,2,0,,,,0.7999999999999999,0.94,0.52,0.14,0.18,0.15999999999999998,0.75,0.56,0.86,0.74,0.875,0.5,0.0,0.0,0
39,Bill Austin,1966,38,0,0,0,0,7,0,0,0,,,,,,,,,,0.25,0.07692307692307693,0.11538461538461536,0.15384615384615385,0.08333333333333331,0.0,0.0,0.35714285714285715,1
40,Bill Austin,1970,42,1,0,0,0,8,0,3,1,,,,,,,0.2698412698412698,0.22857142857142856,0.30158730158730157,0.4642857142857143,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.5,0.0,0.0,0.42857142857142855,0
41,Bill Belichick,1991,39,0,0,0,0,8,6,0,0,,,,0.8580246913580246,0.8395061728395062,0.6172839506172839,,,,0.390625,0.3888888888888889,0.3888888888888889,0.33333333333333337,0.5,0.5,0.5,0.40625,2
42,Bill Belichick,2000,48,1,0,0,0,9,9,5,1,,,,0.720164609053498,0.8403859798495814,0.592493259543068,0.3969348659003832,0.5154533844189017,0.4344827586206897,0.53125,0.628735632183908,0.5258620689655172,0.575287356321839,0.125,0.5,0.0,0.5,3
43,Bill Callahan,2002,46,0,7,1,0,3,4,0,0,0.728448275862069,0.7189655172413794,0.600287356321839,,,,,,,0.6875,0.7166666666666667,0.8833333333333333,0.6833333333333333,1.0,1.0,1.0,0.46875,0
44,Bill Conkright,1962,48,0,4,0,3,6,0,0,0,,,,,,,,,,0.2857142857142857,0.2142857142857143,0.07142857142857145,0.14285714285714285,0.16666666666666669,0.0,0.0,0.1111111111111111,0
45,Bill Cowher,1992,35,0,0,0,0,4,3,0,0,,,,0.654320987654321,0.7901234567901234,0.6419753086419754,,,,0.5,0.7407407407407407,0.4444444444444445,0.4444444444444445,0.5,0.0,0.0,0.625,3
46,Bill Edwards,1941,36,0,0,0,6,0,0,0,0,,,,,,,,,,0.5227272727272727,0.5555555555555556,0.4444444444444444,0.6111111111111112,0.5,0.0,0.0,0.20454545454545456,0
47,Bill Johnson,1976,50,0,0,0,0,19,0,0,0,,,,,,,,,,0.6428571428571428,0.48,0.6799999999999999,0.8,0.5,0.5,0.0,0.6428571428571428,1
48,Bill McPeak,1961,35,0,0,0,0,3,0,0,0,,,,,,,,,,0.20833333333333331,0.30303030303030304,0.041666666666666685,0.0,0.09999999999999998,0.0,0.0,0.26785714285714285,2
49,Bill O'Brien,2014,45,0,7,4,2,3,1,0,0,0.967741935483871,0.935483870967742,0.935483870967742,,,,,,,0.4375,0.4032258064516129,0.4032258064516129,0.8387096774193549,0.5,0.5,0.5,0.5625,-1
50,Bill Parcells,1983,42,0,12,2,1,1,2,0,0,,,,0.8518518518518519,0.8333333333333333,0.22222222222222227,,,,0.5034722222222222,0.4444444444444444,0.5925925925925926,0.3703703703703704,0.375,0.5,0.5,0.390625,3
51,Bill Parcells,1993,52,1,12,2,1,1,2,8,0,,,,0.8518518518518519,0.8333333333333333,0.22222222222222227,0.6944444444444445,0.6805555555555556,0.6064814814814815,0.25,0.07407407407407413,0.11111111111111116,0.05555555555555558,0.125,0.0,0.0,0.46875,1
52,Bill Parcells,1997,56,2,12,2,1,1,2,12,0,,,,0.8518518518518519,0.8333333333333333,0.22222222222222227,0.6635802469135803,0.6170710940825883,0.5495955725840783,0.125,0.03448275862068967,0.0,0.24137931034482757,0.0,0.0,0.0,0.65625,1
53,Bill Parcells,2003,62,3,12,2,1,1,2,15,0,,,,0.8518518518518519,0.8333333333333333,0.22222222222222227,0.6064197530864198,0.6305151128139634,0.5892550021285654,0.3125,0.31021505376344083,0.13118279569892471,0.2645161290322581,0.0,0.0,0.0,0.5,1
54,Bill Peterson,1972,49,0,5,0,12,0,0,0,0,,,,,,,,,,0.2857142857142857,0.07999999999999996,0.18,0.27999999999999997,0.16666666666666669,0.0,0.0,0.03571428571428571,0
55,Bill Walsh,1979,48,0,0,0,2,9,1,0,0,0.6296296296296297,0.33333333333333337,0.7777777777777778,,,,,,,0.24107142857142858,0.12962962962962965,0.18518518518518523,0.3148148148148148,0.16666666666666669,0.0,0.0,0.25,3
56,Billy Marshall,1920,33,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.32589285714285715,0
57,Billy Marshall,1921,34,1,0,0,0,0,0,1,0,,,,,,,1.0,0.23076923076923073,1.0,,,,,,,,0.21428571428571427,0
58,Blanton Collier,1963,57,0,0,0,8,9,0,0,0,,,,,,,,,,0.5714285714285714,0.8076923076923077,0.7307692307692307,0.6153846153846154,0.6666666666666667,0.0,0.0,0.7321428571428572,3
59,Bo Hanley,1924,37,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,0.1,0
60,Bo McMillin,1948,53,0,0,0,26,0,0,0,0,,,,,,,,,,0.17045454545454547,0.1111111111111111,0.1111111111111111,0.05555555555555558,0.0,0.0,0.0,0.25,1
61,Bo McMillin,1951,56,1,0,0,26,0,0,3,0,,,,,,,0.4537037037037037,0.3055555555555555,0.46296296296296297,0.7083333333333333,0.875,0.875,0.9583333333333333,0.8,0.5,0.5,1.0,0
62,Bob Dove,1946,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5,0
63,Bob Folwell,1925,40,0,0,0,16,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.6666666666666666,0
64,Bob Hollway,1971,45,0,0,0,0,2,2,0,0,,,,1.0,1.0,0.9666666666666667,,,,0.7321428571428572,0.86,0.8933333333333333,0.7266666666666667,0.8333333333333334,0.5,0.0,0.32142857142857145,0
65,Bob Snyder,1947,34,0,0,0,0,2,0,0,0,,,,,,,,,,0.7454545454545455,0.6111111111111112,0.7777777777777778,0.7222222222222222,0.875,0.5,0.5,0.5,0
66,Bob Waterfield,1960,40,0,0,0,0,3,0,0,0,,,,,,,,,,0.41666666666666663,0.2272727272727273,0.45454545454545453,0.8181818181818181,0.4,0.0,0.0,0.33035714285714285,1
67,Bobby Petrino,2007,46,0,5,10,4,2,1,0,0,0.3666666666666667,0.33333333333333337,0.7333333333333334,,,,,,,0.46875,0.6290322580645161,0.43548387096774194,0.45161290322580644,0.33333333333333337,0.0,0.0,0.23076923076923078,0
68,Bobby Ross,1992,57,0,0,0,15,4,0,0,0,,,,,,,,,,0.3125,0.5740740740740742,0.4074074074074074,0.6481481481481481,0.125,0.0,0.0,0.59375,2
69,Bobby Ross,1997,62,1,0,0,15,4,0,5,0,,,,,,,0.4871008939974458,0.6035759897828864,0.7021711366538953,0.46875,0.5689655172413792,0.5862068965517242,0.5689655172413793,0.375,0.5,0.0,0.4375,1
70,Brad Childress,2006,50,0,11,9,0,4,4,0,0,0.5806451612903226,0.7016129032258064,0.6774193548387095,,,,,,,0.53125,0.5483870967741935,0.5161290322580645,0.41935483870967744,0.6666666666666667,0.5,0.5,0.4375,2
71,Brian Billick,1999,45,0,8,3,0,1,6,0,0,0.7624521072796936,0.6445295870583226,0.644955300127714,,,,,,,0.390625,0.24137931034482762,0.37931034482758624,0.3448275862068965,0.125,0.0,0.0,0.625,3
72,Brian Flores,2019,38,0,0,0,0,8,0,0,0,,,,,,,,,,0.40625,0.38709677419354843,0.08064516129032262,0.14516129032258068,0.5,0.0,0.0,0.46875,-1
73,Brick Muller,1926,25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.65,0
74,Bruce Arians,2012,60,0,5,4,6,11,8,0,0,0.41532258064516125,0.43629032258064515,0.5419354838709677,,,,,,,0.375,0.3064516129032258,0.37096774193548393,0.3870967741935484,0.5,0.5,0.0,0.6875,0
75,Bruce Arians,2013,61,1,5,4,6,11,8,1,0,0.41532258064516125,0.43629032258064515,0.5419354838709677,,,,0.4516129032258065,0.3548387096774194,0.19354838709677424,0.40625,0.3064516129032258,0.25806451612903225,0.12903225806451613,0.33333333333333337,0.0,0.0,0.65625,2
76,Bruce Arians,2019,67,2,5,4,6,11,8,6,0,0.41532258064516125,0.43629032258064515,0.5419354838709677,,,,0.6559139784946236,0.6021505376344085,0.5376344086021505,0.3125,0.27419354838709675,0.3709677419354839,0.5967741935483871,0.0,0.0,0.0,0.5625,-1
77,Bruce Coslet,1990,44,0,0,0,0,5,4,0,0,0.9444444444444445,0.7777777777777778,0.7314814814814815,,,,,,,0.390625,0.5185185185185186,0.3333333333333333,0.20370370370370372,0.125,0.0,0.0,0.4375,1
78,Bruce Coslet,1997,51,1,0,0,0,5,7,4,1,0.7551541689472724,0.6728699142492245,0.5956942163838715,,,,0.5277777777777778,0.3888888888888889,0.75,0.46875,0.5344827586206897,0.46551724137931033,0.22413793103448276,0.5,0.0,0.0,0.3125,1
79,Buck Shaw,1946,47,0,7,0,13,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.6428571428571429,3
80,Buck Shaw,1958,59,1,7,0,15,0,0,9,1,,,,,,,0.7706830206830207,0.731962481962482,0.747835497835498,0.3125,0.18181818181818182,0.13636363636363635,0.09090909090909094,0.09999999999999998,0.0,0.0,0.39583333333333337,1
81,Bud Carson,1989,58,0,0,1,5,0,16,0,0,,,,0.6619444444444444,0.6092592592592592,0.6922222222222223,,,,0.6458333333333333,0.5740740740740741,0.7592592592592593,0.8148148148148149,0.8333333333333334,1.0,0.5,0.4079861111111111,0
82,Bud Grant,1967,40,0,0,0,0,0,0,0,0,,,,,,,,,,0.4107142857142857,0.18681318681318682,0.4065934065934066,0.8131868131868132,0.25,0.0,0.0,0.4464285714285714,3
83,Bud Wilkinson,1978,62,0,0,0,17,0,0,0,0,,,,,,,,,,0.7321428571428572,0.8888888888888888,0.962962962962963,0.962962962962963,1.0,1.0,0.5,0.3028846153846154,0
84,Buddy Parker,1949,36,0,0,0,0,0,0,0,0,,,,,,,,,,0.8333333333333333,0.8888888888888888,0.8333333333333333,0.6666666666666667,1.0,1.0,0.5,0.5416666666666666,0
85,Buddy Parker,1951,38,1,0,0,0,1,0,1,1,,,,,,,0.33333333333333337,0.6666666666666667,0.8888888888888888,0.41666666666666663,0.6388888888888888,0.4583333333333333,0.625,0.375,0.0,0.0,0.6875,2
86,Buddy Parker,1957,44,2,0,0,0,1,0,7,1,,,,,,,0.6709956709956709,0.7186147186147186,0.7503607503607503,0.375,0.40909090909090906,0.2272727272727273,0.6818181818181819,0.2,0.0,0.0,0.5625,3
87,Buddy Ryan,1986,55,0,5,1,0,10,8,0,0,,,,0.6990740740740741,0.7962962962962963,0.4814814814814815,,,,0.421875,0.3148148148148148,0.33333333333333337,0.3703703703703704,0.125,0.0,0.0,0.40520833333333334,2
88,Buddy Ryan,1994,63,1,5,1,0,10,9,5,1,,,,0.6790123456790123,0.8065843621399177,0.5349794238683128,0.48888888888888893,0.5481481481481482,0.888888888888889,0.34375,0.16666666666666669,0.46296296296296297,0.425925925925926,0.125,0.0,0.0,0.375,0
89,Budge Garrett,1922,29,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5833333333333334,0
90,Bull Behman,1929,29,0,0,0,0,0,0,0,0,,,,,,,,,,0.5833333333333334,1.0,0.6060606060606061,1.0,0.6717171717171717,,,0.4251012145748988,1
91,Bull Karcis,1942,34,0,0,0,0,0,0,0,0,,,,,,,,,,0.4545454545454546,0.7222222222222222,0.3888888888888889,0.2777777777777778,0.5,0.0,0.0,0.0,0
92,Bulldog Turner,1962,43,0,1,0,0,0,0,0,0,,,,,,,,,,0.5,0.2142857142857143,0.35714285714285715,0.4285714285714286,0.5,0.0,0.0,0.35714285714285715,0
93,Bum Phillips,1975,52,0,0,2,1,3,3,0,0,,,,0.26814814814814814,0.4488888888888889,0.42518518518518517,,,,0.2857142857142857,0.33999999999999997,0.15999999999999998,0.020000000000000018,0.33333333333333337,0.0,0.0,0.5357142857142857,2
94,Bum Phillips,1981,58,1,0,2,1,3,3,6,0,,,,0.26814814814814814,0.4488888888888889,0.42518518518518517,0.49259259259259264,0.5943209876543211,0.5962962962962964,0.28125,0.3888888888888889,0.2592592592592593,0.27777777777777785,0.33333333333333337,0.0,0.0,0.3472222222222222,2
95,Buster Ramsey,1960,40,0,0,0,0,0,8,0,0,,,,0.5795454545454546,0.6363636363636364,0.7272727272727273,,,,,,,,,0.0,0.0,0.4107142857142857,0
96,Butch Davis,2001,50,0,10,0,6,4,2,0,0,,,,0.8333333333333334,0.9444444444444444,0.4814814814814815,,,,0.15625,0.25,0.0,0.0,0.0,0.0,0.0,0.5,1
97,Cam Cameron,2007,46,0,8,0,5,3,5,0,0,0.6838709677419355,0.7419354838709677,0.7225806451612903,,,,,,,0.46875,0.596774193548387,0.45161290322580644,0.5483870967741935,0.33333333333333337,0.0,0.0,0.0625,0
98,Cap Edwards,1921,33,0,0,0,0,0,0,0,0,,,,,,,,,,0.6153846153846154,1.0,0.7692307692307692,1.0,0.46153846153846156,,,0.65,0
99,Cap Edwards,1923,35,1,0,0,0,0,0,1,0,,,,,,,1.0,0.8,1.0,,,,,,,,0.6428571428571429,1
100,Cap McEwan,1933,40,0,0,0,10,0,0,0,0,,,,,,,,,,0.19642857142857142,0.6428571428571428,0.12698412698412703,0.5,0.19841269841269843,,,0.45681818181818185,0
101,Carl Storck,1922,30,0,0,0,0,0,0,0,0,,,,,,,,,,0.5833333333333333,1.0,0.6326923076923077,1.0,0.6326923076923077,,,0.375,2
102,Carl Voyles,1948,50,0,8,0,12,0,0,0,0,,,,,,,,,,0.25,0.6428571428571428,0.2857142857142857,0.07142857142857145,0.5,,,0.14285714285714285,0
103,Cecil Isbell,1947,32,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.3392857142857143,1
104,Cecil Isbell,1951,36,1,0,0,3,1,0,3,1,,,,,,,0.3968253968253968,0.2380952380952381,0.2857142857142857,0.47916666666666663,0.6944444444444444,0.5,0.2916666666666667,0.35,0.0,0.0,0.5,0
105,Chan Gailey,1998,46,0,5,2,3,6,4,0,0,0.6417624521072797,0.6583652618135376,0.45274584929757344,,,,,,,0.5,0.5,0.5689655172413793,0.7241379310344828,0.625,0.5,0.5,0.5625,0
106,Chan Gailey,2010,58,1,5,2,9,6,7,2,1,0.47501633207973587,0.5848108715739416,0.47007904138048745,,,,0.6942528735632184,0.8471264367816091,0.882183908045977,0.40625,0.41935483870967744,0.3387096774193548,0.22580645161290325,0.0,0.0,0.0,0.3125,1
107,Charley Ewart,1949,34,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,0.125,0
108,Charley Moran,1927,49,0,0,0,14,0,0,0,0,,,,,,,,,,0.7661764705882352,1.0,0.7894736842105263,1.0,0.868421052631579,,,0.3125,0
109,Charley Rogers,1927,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.7661764705882352,1.0,0.7894736842105263,1.0,0.868421052631579,,,0.5,0
110,Charley Winner,1966,42,0,0,0,0,9,3,0,0,,,,0.7179487179487181,0.7692307692307692,0.6410256410256411,,,,0.3571428571428571,0.1923076923076923,0.23076923076923078,0.3846153846153846,0.16666666666666669,0.0,0.0,0.5357142857142857,2
111,Charley Winner,1974,50,1,0,0,0,11,4,5,1,,,,0.6384615384615385,0.6669230769230768,0.6907692307692308,0.48133333333333334,0.5579047619047619,0.2980952380952381,0.39285714285714285,0.5,0.44,0.44,0.5,0.0,0.0,0.3611111111111111,0
112,Charlie Brickley,1921,30,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0
113,Charlie Waller,1969,48,0,15,0,0,3,0,0,0,,,,,,,,,,0.625,0.18055555555555558,0.5833333333333334,0.7013888888888888,0.4166666666666667,0.0,0.0,0.6321428571428571,0
114,Chile Walsh,1934,31,0,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,0.3333333333333333,0
115,Chip Kelly,2013,50,0,8,11,4,0,0,0,0,,,,,,,,,,0.375,0.04838709677419356,0.40322580645161293,0.7741935483870968,0.33333333333333337,0.0,0.0,0.625,1
116,Chip Kelly,2016,53,1,8,11,4,0,0,3,0,,,,,,,0.5268817204301076,0.6344086021505376,0.4731182795698925,0.40625,0.5806451612903226,0.1774193548387097,0.27419354838709675,0.16666666666666669,0.0,0.0,0.125,0
117,Chris Palmer,1999,50,0,4,7,4,7,2,0,0,0.7413793103448276,0.8448275862068966,0.9482758620689655,,,,,,,,,,,,0.0,0.0,0.15625,0
118,Chuck Drulis,1961,43,0,0,0,0,7,0,0,0,,,,,,,,,,0.2708333333333333,0.37878787878787884,0.25757575757575757,0.4924242424242424,0.08333333333333331,0.0,0.0,1.0,0
119,Chuck Fairbanks,1973,40,0,0,0,6,0,0,0,0,,,,,,,,,,0.3214285714285714,0.2,0.08000000000000002,0.09999999999999998,0.25,0.0,0.0,0.4285714285714286,2
120,Chuck Knox,1973,41,0,0,0,0,10,0,0,0,,,,,,,,,,0.5357142857142857,0.5,0.54,0.6599999999999999,0.5,0.0,0.0,0.7857142857142857,2
121,Chuck Knox,1978,46,1,0,0,0,10,0,5,0,,,,,,,0.9371851851851851,0.9291851851851852,0.8195555555555554,0.17857142857142855,0.2777777777777778,0.09259259259259262,0.42592592592592593,0.125,0.0,0.0,0.375,2
122,Chuck Knox,1983,51,2,0,0,0,10,0,10,0,,,,,,,0.7982222222222222,0.6979259259259261,0.6468148148148148,0.4097222222222222,0.5740740740740742,0.29629629629629634,0.20370370370370372,0.25,0.0,0.0,0.65625,3
123,Chuck Knox,1992,60,3,0,0,0,10,0,19,0,,,,,,,0.5741130604288498,0.6558284600389864,0.6191812865497075,0.25,0.33333333333333337,0.16666666666666669,0.38888888888888895,0.16666666666666669,0.0,0.0,0.34375,1
124,Chuck Noll,1969,37,0,0,0,0,9,0,0,0,,,,,,,,,,0.25,0.16666666666666669,0.2,0.3333333333333333,0.0,0.0,0.0,0.2142857142857143,3
125,Chuck Pagano,2012,52,0,13,2,0,9,1,0,0,,,,0.935483870967742,0.935483870967742,0.6129032258064516,,,,0.375,0.3064516129032258,0.37096774193548393,0.3870967741935484,0.5,0.5,0.0,0.6875,2
126,Chuck Studley,1983,54,0,5,0,7,10,4,0,0,,,,0.3888888888888889,0.3148148148148149,0.41666666666666674,,,,0.2743055555555556,0.14814814814814814,0.09259259259259262,0.018518518518518545,0.16666666666666669,0.0,0.0,0.2,0
127,Clark Shaughnessy,1948,56,0,0,0,31,0,0,0,0,,,,,,,,,,0.5454545454545454,0.4444444444444445,0.6111111111111112,0.5555555555555556,0.5,0.0,0.0,0.6458333333333333,0
128,Clem Crowe,1949,46,0,0,0,15,3,0,0,0,,,,,,,,,,0.5714285714285714,0.35714285714285715,0.5,0.6428571428571428,0.8333333333333334,0.5,0.5,0.4166666666666667,0
129,Clem Crowe,1950,47,1,0,0,15,3,0,1,0,,,,,,,0.6666666666666667,0.5,0.16666666666666663,0.2916666666666667,0.2857142857142857,0.35714285714285715,0.4523809523809524,0.5,0.5,0.0,0.08333333333333333,0
130,Cliff Battles,1946,36,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.19642857142857142,0
131,Clipper Smith,1947,49,0,0,0,23,0,0,0,0,,,,,,,,,,0.28863636363636364,0.5555555555555556,0.16666666666666669,0.11111111111111116,0.25,,,0.3125,0
132,Clive Rush,1969,38,0,6,0,3,1,5,0,0,0.6734126984126985,0.484920634920635,0.6162698412698413,,,,,,,0.4107142857142857,0.5666666666666667,0.36666666666666664,0.2,0.33333333333333337,0.0,0.0,0.21428571428571427,0
133,Coonie Checkaye,1921,28,0,0,0,0,0,0,0,0,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,,,0.0,0
134,Curly Lambeau,1921,23,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.5666666666666667,3
135,Curly Lambeau,1950,52,1,0,0,0,0,0,29,0,,,,,,,0.8081280788177339,0.7267289635977584,0.8299945265462507,0.7291666666666666,0.9444444444444444,0.7222222222222223,0.5,0.75,0.5,0.0,0.30833333333333335,0
136,Curly Lambeau,1952,54,2,0,0,0,0,0,31,0,,,,,,,0.781650607457059,0.6993935661417935,0.8101708327514779,0.33333333333333337,0.08712121212121215,0.1742424242424242,0.25757575757575757,0.3,0.0,0.0,0.4375,0
137,Dan Campbell,2015,39,0,0,0,0,4,0,0,0,,,,,,,,,,0.5,0.5161290322580645,0.5,0.3709677419354839,0.33333333333333337,0.0,0.0,0.4166666666666667,0
138,Dan Devine,1971,47,0,0,0,16,0,0,0,0,,,,,,,,,,0.5,0.1933333333333333,0.4133333333333334,0.4266666666666667,0.33333333333333337,0.0,0.0,0.5357142857142857,1
